step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_sigma
0,-1.2598577503860509,-2.701434408507937,0.662,829,2.318480403528646,4.29195900695859,0.600724950022837,-1.9492202997207642,-0.003605420235544443,1.5118470191955566,-4.267700791107588,-1.2598577503860509,1.5662663825996508,2.0
1,-2.021758263880313,-4.007496122768046,0.005,861,3.7759535028125732,5.59858139357229,0.6806274473399329,-0.9452717304229736,-0.013958867639303207,0.30763232707977295,-4.721225244439358,-2.021758263880313,0.7137291216713115,17.8034725681866
2,-2.2152785995158726,-4.5357401646389235,0.005,861,4.087074017242863,6.201584138907116,0.709245901748758,-1.2110530138015747,-0.001095954910852015,0.3447207510471344,-5.298126928269149,-2.2152785995158726,0.7623867636302257,27.19968431382542
3,-2.249559419947281,-4.552629095253815,0.006,861,4.145576956872478,6.311730883849705,0.715941478395553,-1.1710562705993652,-0.0010233988286927342,0.320552259683609,-5.316633221176453,-2.249559419947281,0.7640041259226378,29.53900332303864
4,-2.112796928182596,-4.531853778798232,0.004,861,3.973454871818076,5.982842327261889,0.697493999245523,-1.3292790651321411,-0.0039453147910535336,0.4071234464645386,-5.302733850582621,-2.112796928182596,0.7708800717843892,23.247676102749534
5,-2.05119970531483,-4.304836616265681,0.004,861,3.903898093011143,5.847347769461636,0.6910618616448444,-1.1460695266723633,-0.011266157031059265,0.34965765476226807,-5.049967635378154,-2.05119970531483,0.7451310191124729,21.149825643882707
6,-2.216564432743225,-4.535682918645632,0.005,861,4.090034794541633,6.207208436568188,0.7095736045843846,-1.2080117464065552,-0.001077696098946035,0.34321820735931396,-5.298046640380726,-2.216564432743225,0.7623637217350934,27.31263587837642
7,-1.5569555052169688,-3.1642947152335887,0.019,976,3.384527247285752,5.0503167466573995,0.6568978769579813,-0.4703104794025421,-0.010797168128192425,0.25034627318382263,-3.854837722203976,-1.5569555052169688,0.6905430069703875,10.497767110978799
8,-2.216359426698357,-4.535702962351378,0.005,861,4.089605490730356,6.206393303823619,0.7095260346146431,-1.208467721939087,-0.0010800231248140335,0.34344547986984253,-5.298073368939085,-2.216359426698357,0.7623704065877069,27.296224511592023
9,-1.0301329851943255,-2.708953348271191,0.088,976,2.9986767340506977,4.844405238124511,0.6403377810812452,-0.5454305410385132,-0.004689705558121204,0.5685148239135742,-3.5441072886166713,-1.0301329851943255,0.8351539403454803,6.062924694785977
