step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-1.3453451863674795,-3.9655663527299625,0.934,716,2.3741754224864104,6.725647525018857,0.8977616658379121,-3.1409213542938232,-0.13849996030330658,1.3108497858047485,-5.515096678119645,-1.3453451863674795,1.549530325389682,protanopia
1,-1.231897697054765,-4.078448813101247,0.928,716,2.5965660628090763,6.987478246534894,1.0118159623608092,-3.08498477935791,-0.12496022880077362,1.3274480104446411,-5.681550944374051,-1.231897697054765,1.603102131272804,deuteranopia
