step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_mean,dim_var
0,-4.865767446881288,-6.261785013252833,0.513,914,6.176748246463723,6.64098017884252,0.29111096537330955,-1.9059748649597168,0.0,1.8201836347579956,-8.08272311885799,-4.865767446881288,1.8209381056051566,0.0,0.05
1,-5.430397459464841,-6.669008557514746,0.374,381,6.907625870882128,7.445208680165889,0.32193356456437533,-1.3743137121200562,-3.576279254957626e-07,1.6108440160751343,-8.28193957245072,-5.430397459464841,1.612931014935973,0.043279196070959314,0.09145666400828095
2,-3.2544856902893167,-6.5792538348397835,0.373,381,6.894804222897397,7.787060393576467,0.6207073848661941,-1.4043442010879517,-2.0265599687263602e-06,1.6393665075302124,-8.299148324752172,-3.2544856902893167,1.719894489912389,0.24218649700065487,0.07939968980499858
3,-4.875043951686624,-6.68853438843507,0.363,381,6.951701582492064,7.542393423001696,0.38725441743795996,-1.3564448356628418,-5.960466182841628e-07,1.6091381311416626,-8.308146433278294,-4.875043951686624,1.6196120448432247,0.09999704481157129,0.09180126200182637
4,-5.277614976318524,-6.538755413145697,0.361,641,6.81541507582127,7.369713419874595,0.34980910911611257,-1.3518054485321045,-2.3841860752327193e-07,1.611352562904358,-8.16722052749509,-5.277614976318524,1.6284651143493922,-0.08054632015290172,0.091751193425196
5,-4.334675455347649,-6.31298317106139,0.399,641,6.555771918028399,7.260650233421238,0.47136971760584445,-1.4904301166534424,-1.1920930376163597e-07,1.688116192817688,-8.04620215941734,-4.334675455347649,1.7332189883559506,-0.15571314076633938,0.07598595054995816
6,-2.701435029034111,-6.348401824898764,0.584,841,6.137712667651746,6.998408226933605,0.6336404235216831,-2.1063730716705322,-1.2636264727916569e-05,1.8322218656539917,-8.2440856983761,-2.701435029034111,1.8956838734773356,0.2435213874437293,0.0341280718032276
7,-3.610927773993387,-6.07896186732523,0.695,841,5.349966472158203,5.770106178513461,0.34679378889077894,-2.5708768367767334,-1.1920935776288388e-06,1.836175560951233,-7.920843313837202,-3.610927773993387,1.8418814465119717,0.08061326063254459,0.02190787369377084
8,-4.980106503225018,-6.499739582878097,0.371,641,6.773760397157221,7.378656319685753,0.3895381633264156,-1.3645641803741455,-3.576279254957626e-07,1.6119675636291504,-8.138324565480561,-4.980106503225018,1.638584982602464,-0.11006411180676415,0.09021071370387189
9,-3.260969490921386,-6.483081188405858,0.47,841,6.595726611194571,7.508722833388304,0.6432128045784083,-1.7028696537017822,-4.768372718899627e-07,1.7455300092697144,-8.298596295349352,-3.260969490921386,1.8155151069434932,0.24996598795416647,0.05718618973535413
