step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_sigma
0,-1.8685870705129504,-2.469803935024496,0.56,54,2.249459904381154,3.8716755352402776,0.5561696861268497,-1.3652209043502808,-0.11994998157024384,1.0421159267425537,-3.6146809377754905,-1.8685870705129504,1.1448770027509947,2.0
1,-3.4653811864713173,-4.685636838131592,0.01,52,3.7617048454967015,5.512718328080062,0.7340822732343679,-1.7519867420196533,-0.6931470632553101,0.4403572082519531,-5.51369156009822,-3.4653811864713173,0.828054721966628,17.8034725681866
2,-3.4537362674383973,-5.759224473859565,0.0,52,4.090060824669447,6.053719355896153,0.8054417123101674,-2.720959186553955,-0.6931470632553101,0.7462267279624939,-6.811019905723181,-3.4537362674383973,1.051795431863616,27.19968431382542
3,-3.374269989878338,-5.869162152706327,0.0,52,4.151783991636327,6.1562025971327285,0.8199356198912406,-2.7721688747406006,-0.6931470632553101,0.763171374797821,-6.923952648819974,-3.374269989878338,1.0547904961136463,29.53900332303864
4,-3.5725654335386543,-5.533017875787283,0.0,52,3.970124346594274,5.8559860934106,0.778216022759758,-2.65970516204834,-0.6931471824645996,0.8081330060958862,-6.629829772095144,-3.5725654335386543,1.0968118963078615,23.247676102749534
5,-3.6489419215638286,-5.341673657475041,0.0,52,3.896670273053279,5.735617473940299,0.7621820022060323,-2.521336317062378,-0.6931472420692444,0.7888613343238831,-6.418006655084721,-3.6489419215638286,1.0763329976096798,21.149825643882707
6,-3.450223381706124,-5.765527510295885,0.0,52,4.093185974971764,6.058901290319288,0.8061667799994483,-2.724368095397949,-0.6931472420692444,0.7472518682479858,-6.817553643600457,-3.450223381706124,1.0520261333045717,27.31263587837642
7,-2.930347683510421,-3.8011207552313664,0.02,52,3.3491323032104314,4.811371585710439,0.6613764845018143,-1.1922690868377686,-0.39645954966545105,0.4019242525100708,-4.541401365610295,-2.930347683510421,0.7402806103789291,10.497767110978799
8,-3.450754630520088,-5.764628360142315,0.0,52,4.092732848786575,6.058149869892212,0.8060615932629346,-2.723900556564331,-0.6931471824645996,0.7471161484718323,-6.816633545421821,-3.450754630520088,1.0520051852795056,27.296224511592023
9,-2.2677335245085466,-3.025958684346219,0.04,52,2.9439257195891457,4.3131822892722935,0.6121787422488857,-0.7440857887268066,-0.18359790742397308,0.41083431243896484,-3.6880114373864252,-2.2677335245085466,0.6620527530402064,6.062924694785977
10,-3.6237325331027495,-5.452925728622662,0.0,52,3.93189856867083,5.793348917877842,0.7698076518184739,-2.622206687927246,-0.6931471824645996,0.81376051902771,-6.554105642836174,-3.6237325331027495,1.1011799142135124,22.12872823581962
11,-1.7017470542297606,-2.514129828078346,0.68,54,2.040842708452698,3.6764426674933266,0.535769962545813,-1.8300039768218994,-0.10501383244991302,1.3034297227859497,-3.8708466672441917,-1.7017470542297606,1.3567168391658457,1.369777200997404
12,-2.0004125613555286,-2.5251763543877526,0.4,52,2.3919678670484155,3.9806493558521305,0.5675712589016216,-1.1139949560165405,-0.23022642731666565,0.851362943649292,-3.505962913067969,-2.0004125613555286,0.9807865586802165,2.568079851632137
13,-1.7445114048637878,-2.957043118911254,0.9,37,1.3710887111222103,2.642678280766167,0.40145509579140704,-2.9430434703826904,-0.6543126106262207,1.2978544235229492,-4.314132118920024,-1.7445114048637878,1.3570890000087699,0.5
14,-2.125906004212137,-2.653326974471304,0.32,52,2.5006287484958363,4.05395234521975,0.5756228222146644,-0.9788790345191956,-0.31485965847969055,0.6958944201469421,-3.4795077818229383,-2.125906004212137,0.8261808073516342,3.0829537699245186
15,-2.117009673600409,-2.643061767341973,0.34,52,2.4687221066746643,4.033164181440726,0.5732829206525809,-1.0417730808258057,-0.33201104402542114,0.7333472967147827,-3.510495161870474,-2.117009673600409,0.8674333945285012,2.9241067022339364
16,-2.1009814352300316,-2.62491303344144,0.34,52,2.4593717786182157,4.026959404678603,0.5725923020217637,-1.0467334985733032,-0.31762176752090454,0.7482782602310181,-3.506105347525,-2.1009814352300316,0.88119231408356,2.878762910225653
17,-1.813569629824183,-2.4579816137091663,0.57,54,2.2142173950701753,3.841995111987069,0.5531091540053599,-1.4336456060409546,-0.13573025166988373,1.098063349723816,-3.6478629213899176,-1.813569629824183,1.1898813076807515,1.8772737192549518
18,-1.8131778077861191,-2.4579848750577895,0.57,54,2.213921957621311,3.8417426753818043,0.5530849454597037,-1.4342849254608154,-0.13589677214622498,1.0984922647476196,-3.648206849703525,-1.8131778077861191,1.1902219746457356,1.8762788798543686
19,-1.8111652039674813,-2.474931801164381,0.59,54,2.21240922383583,3.840441401133573,0.5529507872798636,-1.4477663040161133,-0.13673712313175201,1.094655156135559,-3.660175470333461,-1.8111652039674813,1.18524366916908,1.8711636211456646
20,-1.812835307459675,-2.4579926357337367,0.57,54,2.2136644390264717,3.841519599315578,0.5530589361347343,-1.4348516464233398,-0.13604816794395447,1.098869800567627,-3.6485163305739134,-1.812835307459675,1.190523694840177,1.8754005213235463
21,-1.8118825466229669,-2.458001929506586,0.57,54,2.2129523336793007,3.8409082490510005,0.5529994504652834,-1.436392068862915,-0.13643380999565125,1.0999044179916382,-3.6493445750976616,-1.8118825466229669,1.1913426455910756,1.8729963947634791
22,-1.8081068466505112,-2.4751476054339587,0.59,54,2.2100466706406654,3.8384060451738042,0.5527400107417285,-1.4530030488967896,-0.13811694085597992,1.098036527633667,-3.6630496135901995,-1.8081068466505112,1.1879020081562406,1.8632042758728513
23,-3.839606486566536,-4.906403942733248,0.0,97,3.5619836008205374,5.176704694461723,0.696059471416585,-2.483750104904175,-0.3079758286476135,0.8742411732673645,-6.045733544196124,-3.839606486566536,1.1393296014628758,13.807782791566783
24,-1.813793712654142,-2.457981160828001,0.57,54,2.214382397459842,3.842136719764515,0.5531237900474336,-1.4332882165908813,-0.1356389820575714,1.0978237390518188,-3.647670853363373,-1.813793712654142,1.1896896925353722,1.8778320871128003
