step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-2.0864935876607236,-3.733325446353259,0.92,83,2.2114135945849056,4.143658493032576,0.7289954384679463,-2.9914376735687256,-0.4162483513355255,1.3465838432312012,-5.202851050596679,-2.0864935876607236,1.4695256042434195,protanopia
1,-2.0109624426165866,-3.976572438792564,0.95,83,2.430034477378569,4.514345368171339,0.8399583309562809,-3.0276050567626953,-0.40428873896598816,1.2877508401870728,-5.457639800276004,-2.0109624426165866,1.4810673614834402,deuteranopia
