step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-2.5900002948036946,-4.598454347312467,0.97,94,2.3527749822875066,5.9267579405439506,0.8921065394853765,-3.690323829650879,-0.03133765608072281,1.2259516716003418,-6.04309847912095,-2.5900002948036946,1.4446441318084822,protanopia
1,-3.1299962551048774,-4.890200698231582,0.98,38,2.587361133931121,5.981098597779353,0.9721282771309949,-3.7463324069976807,-0.09804723411798477,1.151286005973816,-6.333693813694558,-3.1299962551048774,1.4434931154629762,deuteranopia
