step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_size
0,-1.2291991786450596,-2.413174338363114,0.632,609,2.218644257487381,4.250873709582503,0.6036796936438817,-1.5680831670761108,-0.06549519300460815,1.229347825050354,-3.7867273200243954,-1.2291991786450596,1.3735529816612813,5.0
1,-1.5538422688404325,-3.3854879995937353,0.024,867,3.3364954222239582,5.048757762032699,0.6590672163765043,-0.7375055551528931,-0.18277208507061005,0.22125044465065002,-4.07400099507943,-1.5538422688404325,0.6885129954856948,29.74136121495401
2,-2.3010461159682434,-3.7935618714940174,0.009,611,3.6524037254646675,5.340985979819111,0.6731009385711093,-0.8440586924552917,-0.07118753343820572,0.2089952528476715,-4.49646244552436,-2.3010461159682434,0.7029005740303426,45.34862818228629
3,-2.473102636342599,-3.9464000224089713,0.008,766,3.7150343717419836,5.455941550858424,0.6764710868572056,-0.9353902339935303,-0.08466319739818573,0.20494525134563446,-4.650424650170777,-2.473102636342599,0.7040246277618054,49.23427670606418
4,-1.941328026886571,-3.554874225360657,0.011,611,3.5340021353003177,5.166500336130691,0.6673540364100669,-0.7073042988777161,-0.07552444934844971,0.18820452690124512,-4.241306440600434,-1.941328026886571,0.6864322152397768,38.784275560499225
5,-1.8757454892374046,-3.465548835914131,0.012,867,3.463393233897851,5.12526122932953,0.664206684150654,-0.6910824179649353,-0.07963288575410843,0.19118644297122955,-4.154475658866332,-1.8757454892374046,0.688926822952201,35.299710391533985
6,-2.3115785724886457,-3.800985502262115,0.009,611,3.6555472158505213,5.346595045078423,0.6732576032791985,-0.848560631275177,-0.07120257616043091,0.20817811787128448,-4.504107808963825,-2.3115785724886457,0.7031223067017104,45.5362426454388
7,-1.123533285580795,-2.8966630414237766,0.094,867,2.9674220160089337,4.861134415687237,0.6467217235453396,-0.6506500840187073,-0.046066612005233765,0.33121949434280396,-3.618072118646642,-1.123533285580795,0.7214090772228654,17.606460625015632
8,-2.3099709257809327,-3.799923646700193,0.009,611,3.655091340955474,5.3457805851721,0.6732346929290953,-0.8479260206222534,-0.07118427008390427,0.20830130577087402,-4.503017395679034,-2.3099709257809327,0.7030937489788411,45.508983087051156
9,-1.3799466258875388,-2.563198400461759,0.316,609,2.622275282840921,4.576182651324829,0.6324198337359367,-0.8736863732337952,-0.05302182957530022,0.685910165309906,-3.495961693621917,-1.3799466258875388,0.9327632931601579,10.240112204898741
10,-1.8975428487049335,-3.5028861478044617,0.012,611,3.4970791880954217,5.145099695441395,0.6657094799481759,-0.6936588287353516,-0.07496228069067001,0.18969962000846863,-4.190738080630095,-1.8975428487049335,0.6878519328256333,36.925684188310555
11,-1.0359635441332338,-2.5771723007604086,0.797,609,1.9597259564367238,3.917664919377375,0.5724321663501498,-2.0845634937286377,-0.06716839224100113,1.3638596534729004,-4.044289481278986,-1.0359635441332338,1.4671171805185772,3.0645905692638156
12,-1.3405394670545498,-2.386847147373934,0.544,609,2.3522484987988173,4.367244235659438,0.6144041663612978,-1.2766120433807373,-0.028118228539824486,1.0678222179412842,-3.628860537029341,-1.3405394670545498,1.242013389655407,6.422441211800853
13,-1.3222366178276896,-2.386301775690905,0.557,609,2.3345083000911337,4.352494991795046,0.6126007678408459,-1.3127919435501099,-0.02919304370880127,1.090427279472351,-3.6473002040786606,-1.3222366178276896,1.260998428387756,6.222435134415171
14,-1.3210773248526162,-2.3858067873943076,0.557,609,2.3333526029622784,4.351528376161845,0.6124869366955813,-1.314872145652771,-0.029297132045030594,1.092146873474121,-3.6482247888221075,-1.3210773248526162,1.2624180014278001,6.209583233111413
15,-1.4112506378021823,-2.400033089777747,0.498,609,2.4094117333813156,4.412056330342795,0.619907532002862,-1.176782488822937,-0.03522389009594917,0.996559739112854,-3.5861941646596933,-1.4112506378021823,1.1861610748819462,7.09758851655639
16,-1.3076126213415864,-2.381612504324073,0.561,609,2.3185755896185345,4.33911507033126,0.6110786735020578,-1.342889428138733,-0.030925555154681206,1.1136224269866943,-3.661464917790965,-1.3076126213415864,1.279852413466892,6.046954173683265
17,-1.314880417015413,-2.3846188097012027,0.56,609,2.3266807176183946,4.345936332129187,0.6118407713821716,-1.3276399374008179,-0.030019305646419525,1.1017131805419922,-3.6543205606576095,-1.314880417015413,1.269701750956407,6.135780006993677
18,-1.315173298735374,-2.384753880957296,0.56,609,2.3270107232374366,4.346213412319445,0.6118723474570706,-1.3270403146743774,-0.029976926743984222,1.1012179851531982,-3.654050979074579,-1.315173298735374,1.269297098117283,6.13941535257962
19,-1.3154532208961207,-2.384680189905956,0.559,609,2.3273072284605356,4.346462308005697,0.6119007461147925,-1.3263968229293823,-0.02994277887046337,1.1008340120315552,-3.653704097633809,-1.3154532208961207,1.2690239077278527,6.142683018603175
20,-1.3156651938434005,-2.3847781653572593,0.559,609,2.3275384247656743,4.346656368108404,0.6119228840776455,-1.3259804248809814,-0.029918212443590164,1.1004868745803833,-3.6535188617501237,-1.3156651938434005,1.2687406963928642,6.145231840079041
21,-1.1989127268195907,-3.1043958300555214,0.046,867,3.141588827001803,4.933228019903552,0.6523356250674915,-0.6497212052345276,-0.08585064858198166,0.23055322468280792,-3.7913100609657695,-1.1989127268195907,0.6869142309102482,22.682774320717304
22,-1.316450780158139,-2.3850393504798664,0.558,609,2.328388915184456,4.347370061707762,0.6120045638060232,-1.324331521987915,-0.02982891909778118,1.099288821220398,-3.6527204036056418,-1.316450780158139,1.2676810531257756,6.154615094585099
23,-1.316610038094312,-2.3851173757065105,0.558,609,2.328574450093356,4.347525667227293,0.6120223674308345,-1.3239972591400146,-0.0298081636428833,1.0990110635757446,-3.6525717841191563,-1.316610038094312,1.2674544084126456,6.1566629017104955
24,-1.3167479196550955,-2.385176791898745,0.558,609,2.3287167812279064,4.34764505650745,0.6120360428835936,-1.3237409591674805,-0.029791828244924545,1.0987982749938965,-3.6524576629726786,-1.3167479196550955,1.2672808710739334,6.158234397690328
