step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_size
0,-1.8547380157189308,-2.5703091455160143,0.67,53,2.149620955413974,3.829935264268793,0.5650123754705038,-1.7681792974472046,-0.23072493076324463,1.2215886116027832,-3.9178001276914234,-1.8547380157189308,1.347490982175409,5.0
1,-2.4684968445229973,-3.3839721880496985,0.02,46,3.2777549423447185,4.742352441749115,0.6766636034831659,-0.842437207698822,-0.32041075825691223,0.3927600681781769,-4.120192119347149,-2.4684968445229973,0.7362199312974511,29.74136121495401
2,-3.672122045021792,-5.070834305448764,0.0,22,3.6037292544176216,5.295486661321321,0.7253970856169654,-2.469733715057373,-0.5478012561798096,0.7906427979469299,-6.0734630255033615,-3.672122045021792,1.0026287200545978,45.34862818228629
3,-3.9443399700434076,-5.1135794889536506,0.0,25,3.66852189474893,5.398758684553191,0.7367485444544399,-2.392916679382324,-0.6931472420692444,0.7830758094787598,-6.0614384960491705,-3.9443399700434076,0.9478590070955198,49.23427670606418
4,-2.894188134468942,-3.8859709951745853,0.01,46,3.4813013351403437,5.096014611521983,0.7055792369451657,-1.1641055345535278,-0.325799822807312,0.38812360167503357,-4.645406716211911,-2.894188134468942,0.7594357210373253,38.784275560499225
5,-2.7336098290271824,-3.693610901484062,0.02,46,3.4085385563953747,4.973203692838985,0.6947766145742483,-1.0443781614303589,-0.3320878744125366,0.3881020247936249,-4.452916702924572,-2.7336098290271824,0.7593058014405096,35.299710391533985
6,-3.6984585889749626,-5.074288752545776,0.0,22,3.60698477201495,5.300704539675628,0.7259511675322015,-2.469810962677002,-0.5560604929924011,0.7934302091598511,-6.076795669722891,-3.6984585889749626,1.0025069171771153,45.5362426454388
7,-2.1267428290081005,-2.9299970017835797,0.11,88,2.897496353998938,4.307719802480968,0.6321367828258321,-0.7177456617355347,-0.12700724601745605,0.42994803190231323,-3.615242038980284,-2.1267428290081005,0.6852450371967043,17.606460625015632
8,-3.6947103611243546,-5.0737987093037,0.0,22,3.606512661309559,5.299947978473494,0.725870699238242,-2.4696106910705566,-0.5549224019050598,0.7928194403648376,-6.0761233857587165,-3.6947103611243546,1.002324676455016,45.508983087051156
9,-2.109462356167446,-2.7538458106541404,0.37,88,2.546900779254845,4.118785315554664,0.5995195035377634,-1.0708518028259277,-0.3596796989440918,0.6856486797332764,-3.6177524002866064,-2.109462356167446,0.8639065896324658,10.240112204898741
10,-2.829508178846928,-3.802003898970114,0.02,46,3.4432234097645975,5.0323541702410095,0.6998764441741777,-1.1179213523864746,-0.34629565477371216,0.3872690498828888,-4.561144727282355,-2.829508178846928,0.7591408283122408,36.925684188310555
11,-1.8561755752253086,-2.588645855248975,0.65,53,2.224226697163993,3.8875302674263152,0.5704737617843787,-1.6137771606445312,-0.2647944390773773,1.112393856048584,-3.8380040622524554,-1.8561755752253086,1.2493582070034805,5.7937688961026685
12,-1.6896390377075625,-2.8735721014118627,0.98,12,0.943559833729407,1.8315439104817972,0.2847361184873105,-3.1735363006591797,-0.6931471824645996,1.1889315843582153,-4.11709608849301,-1.6896390377075625,1.2435239870811476,1.0
13,-2.2576991671165665,-3.1180364569791292,0.05,46,3.0745942462458427,4.485970216753177,0.6515508991569845,-0.7313810586929321,-0.19073329865932465,0.40873512625694275,-3.805975380785685,-2.2576991671165665,0.6879389238065555,22.602165906375948
14,-1.7325238209662315,-2.6052343303625776,0.74,48,2.061687220645894,3.7545532434109696,0.556755140129622,-1.9739909172058105,-0.17788590490818024,1.3208011388778687,-4.0356780842075235,-1.7325238209662315,1.430443753844946,4.124877420347206
15,-2.0754230318793843,-2.848394092613224,0.24,88,2.7284177640497016,4.22183962362568,0.6156889229707329,-0.8341914415359497,-0.23866407573223114,0.4971536695957184,-3.5626091702698996,-2.0754230318793843,0.7142150776566757,13.682007299632506
16,-1.8670375928260607,-2.597969414321766,0.66,53,2.1766670794089262,3.850600472451351,0.5668080902857945,-1.7301805019378662,-0.2731621265411377,1.1766698360443115,-3.9068474222023912,-1.8670375928260607,1.308878007880625,5.283202504944001
17,-1.8445452801256474,-2.5530588518932857,0.61,53,2.268341760991452,3.9231330483433657,0.5746397797594376,-1.4869329929351807,-0.2123640775680542,1.0550878047943115,-3.7552749971135824,-1.8445452801256474,1.2022161452202964,6.286182969319585
18,-1.8280309536918724,-2.5548246518024498,0.58,88,2.310757032434297,3.9582565300457246,0.5792714153751995,-1.401098608970642,-0.22477005422115326,0.9928430318832397,-3.7118556439381365,-1.8280309536918724,1.1570309921356867,6.7888594986133874
19,-1.838861134770721,-2.564657756075748,0.58,88,2.3183354725337533,3.9644874138305037,0.5801319917967123,-1.3924545049667358,-0.23379230499267578,0.9797208905220032,-3.7107897048092395,-1.838861134770721,1.1461319487334911,6.882416707951766
