step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_sigma
0,-1.1291635819832437,-2.3902560994318893,0.52,412,2.3111244992685305,4.29195900695859,0.6012302936468137,-1.25900399684906,-0.0694890096783638,1.0254707336425781,-3.57012848546326,-1.1291635819832437,1.1798723860313702,2.0
1,-2.469529627843584,-4.102278666529252,0.01,616,3.7690774214435963,5.59858139357229,0.6788247685419301,-1.0218204259872437,-0.34201687574386597,0.16697172820568085,-4.790897802816764,-2.469529627843584,0.688619136287512,17.8034725681866
2,-3.049890838017926,-4.902949759425102,0.01,52,4.081679800836383,6.201584138907116,0.7059153109068429,-1.5450197458267212,-0.6931472420692444,0.20833052694797516,-5.626699562935173,-3.049890838017926,0.7237498035100708,27.19968431382542
3,-2.984253672510784,-4.896850121939641,0.01,52,4.140569500523286,6.311730883849705,0.7123853545435277,-1.4803022146224976,-0.6931471824645996,0.1924581527709961,-5.620871748107152,-2.984253672510784,0.7240216261675116,29.53900332303864
4,-3.04950058177779,-4.715432142565354,0.009,52,3.9674053776297877,5.982842327261889,0.6946774517788179,-1.465462565422058,-0.549186646938324,0.20525038242340088,-5.432867899957688,-3.04950058177779,0.7174357573923335,23.247676102749534
5,-2.8366911437259965,-4.499741923721916,0.01,616,3.897511763137455,5.847347769461636,0.6885982297907778,-1.3062351942062378,-0.45441222190856934,0.1942187249660492,-5.203746928733463,-2.8366911437259965,0.7040050050115474,21.149825643882707
6,-3.044326002784615,-4.901016567201307,0.01,52,4.08465920318767,6.207208436568188,0.7062309759911587,-1.5400015115737915,-0.6931471824645996,0.20735765993595123,-5.624660650030817,-3.044326002784615,0.7236440828295106,27.31263587837642
7,-2.073905993307484,-3.6242697042315006,0.017,873,3.3767409775769743,5.0503167466573995,0.6566896932436934,-0.9223132133483887,-0.39434564113616943,0.20187345147132874,-4.299054219267371,-2.073905993307484,0.6747845150358707,10.497767110978799
8,-3.045134413196785,-4.901299292321688,0.01,52,4.084227193568254,6.206393303823619,0.7061851504816026,-1.5407304763793945,-0.6931471824645996,0.20749671757221222,-5.624957784567379,-3.045134413196785,0.7236584922456917,27.296224511592023
9,-1.571318192859292,-3.0060332218963333,0.033,873,2.990481648565405,4.844405238124511,0.6409102666101839,-0.6826679706573486,-0.1231379508972168,0.2261941134929657,-3.6731495953510933,-1.571318192859292,0.66711637345476,6.062924694785977
10,-2.957256274695778,-4.626573620615471,0.01,616,3.9310273396616764,5.912396729368341,0.6914424817498723,-1.4109524488449097,-0.4933622181415558,0.2141864150762558,-5.341979788238365,-2.957256274695778,0.7154061676228936,22.12872823581962
11,-1.2152969366137918,-2.493953816710475,0.723,412,2.0461530764431703,4.0021145297528005,0.5695988611552859,-1.8200254440307617,-0.0934712290763855,1.2812018394470215,-3.8661783813566917,-1.2152969366137918,1.3722245646462166,1.2475093001154223
12,-1.1544610449140802,-2.4284405849172153,0.343,873,2.474401944060006,4.416495833975718,0.6148454854807303,-0.9365042448043823,-0.06194433569908142,0.7718939781188965,-3.4109061519095083,-1.1544610449140802,0.9824655669922928,2.6601691208872618
13,-1.1483596083618732,-2.387162174891649,0.411,873,2.4124798895534196,4.373262831392,0.6101205585367274,-1.0427762269973755,-0.0525016263127327,0.8769784569740295,-3.455256115813187,-1.1483596083618732,1.0680939409215378,2.3902320507479264
14,-1.1477010715285623,-2.384358406959154,0.421,873,2.402341992874172,4.365749724666095,0.6092991343247915,-1.062450885772705,-0.052507027983665466,0.8927212357521057,-3.4647928491947324,-1.1477010715285623,1.080434442235578,2.348379204169942
15,-2.2412908801059634,-3.78857502332213,0.013,616,3.584381180250227,5.249158712032266,0.6672380101272399,-0.8811303973197937,-0.30856651067733765,0.17034052312374115,-4.4655115419562454,-2.2412908801059634,0.6769365186341156,13.906524320424085
16,-1.1497010083671992,-2.399680086085682,0.394,873,2.4329618325729143,4.388057608827466,0.6117381765943741,-1.0076053142547607,-0.05298355221748352,0.8431044220924377,-3.4405671445999513,-1.1497010083671992,1.040887058514269,2.476772784439855
17,-1.1518120046028684,-2.3861098939023835,0.481,412,2.358525475628159,4.331737244216091,0.6055772766313269,-1.1568502187728882,-0.056329384446144104,0.9567671418190002,-3.5153757618958568,-1.1518120046028684,1.1292658679934735,2.1747962012178546
18,-1.1488730398480262,-2.3843596281166093,0.483,412,2.353957138169714,4.328042383043687,0.6051732994781431,-1.1653099060058594,-0.05695808678865433,0.9639930725097656,-3.519267062332638,-1.1488730398480262,1.1349074342160284,2.1573710884542963
19,-1.6822793661537103,-3.3133751660685116,0.018,873,3.179843770764498,4.934914286203688,0.6482875112871297,-0.8084465861320496,-0.24542731046676636,0.205668643116951,-3.9882903392535725,-1.6822793661537103,0.6749151731850609,7.979056935905614
20,-1.152292483280032,-2.386413730192083,0.48,412,2.359517951080214,4.332536291024597,0.6056649265653146,-1.1550120115280151,-0.05619923770427704,0.9552055597305298,-3.514529858814191,-1.152292483280032,1.128116128622108,2.1785990716449017
21,-1.0527478084432877,-2.7547809177163147,0.93,744,1.4123234892159031,2.8934774738775686,0.4259760788280334,-2.7160961627960205,-0.21693497896194458,1.3151729106903076,-4.128419879582458,-1.0527478084432877,1.3736389618661429,0.5010048067326369
22,-1.1427044577589993,-2.3839230302137566,0.493,412,2.3433107928915105,4.319318449267298,0.6042189219263264,-1.1876115798950195,-0.05881773680448532,0.9798774123191833,-3.5309223649932227,-1.1427044577589993,1.146999334779466,2.1172448697386095
23,-1.1508057493293147,-2.3856587207103144,0.482,412,2.3571931328372204,4.33066263967482,0.6054601183165059,-1.1593337059020996,-0.056514475494623184,0.9588634371757507,-3.5165269047179364,-1.1508057493293147,1.130868184007622,2.169701329848394
24,-1.150946761366689,-2.3856959074242874,0.482,412,2.3572660367011604,4.330721387953822,0.6054661345653544,-1.1592057943344116,-0.056504324078559875,0.9587447643280029,-3.51647178738262,-1.150946761366689,1.1307758799583327,2.169979292501683
