step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-1.2488960756220915,-4.466951760094419,0.93,92,2.396478737294687,6.805183107709388,1.0457168013700064,-3.639381170272827,-0.3175627291202545,1.2599401473999023,-6.035859980583204,-1.2488960756220915,1.5689082204887848,protanopia
1,-2.100594430102026,-4.549535625665589,0.96,92,2.4689525038108298,6.582723361797539,1.081169893129232,-3.6190972328186035,-0.11126063019037247,1.2434710264205933,-6.088049665029354,-2.100594430102026,1.5385140393637646,deuteranopia
