step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-0.7470407819517699,-3.101273735562277,0.92,162,1.9581098122300826,6.342816608074079,0.8632799959440806,-2.754023551940918,-0.04368633031845093,1.399908423423767,-4.712133297704371,-0.7470407819517699,1.6108595621420942,protanopia
1,-1.024133425810052,-3.13377642179828,0.955,742,1.6955839610452048,5.872796519990776,0.7619042397598158,-2.9494102001190186,-0.19752438366413116,1.3198331594467163,-4.6449939742142545,-1.024133425810052,1.5112175524159743,deuteranopia
