step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_mean,dim_var
0,-1.4189091179360298,-5.287841572521238,0.276,168,5.588824561850934,6.963937316210118,0.8487714663899206,-0.9079305529594421,-0.0003878630232065916,1.077304720878601,-6.4967551571396855,-1.4189091179360298,1.2089135846184473,0.0,0.2
1,-1.9006494384549162,-6.519804964804919,0.072,168,6.989888130274301,8.323519111172484,0.9436545712403897,-0.4633329510688782,-0.0017868737922981381,0.5080122351646423,-7.4532210556141125,-1.9006494384549162,0.933416090809193,0.08655839214191863,0.9098203423096322
2,-1.9146274631157971,-6.209114306396628,0.132,168,6.616328550561606,7.869405652696144,0.8580817810437705,-0.5773890614509583,-0.0004909051349386573,0.7309242486953735,-7.193717623927381,-1.9146274631157971,0.9846033175307536,0.48437299400130973,0.7825522812749849
3,-1.9175254979738565,-6.4753089684081395,0.075,168,6.930858336803273,8.224270670367456,0.9156456324974499,-0.47406652569770813,-0.001310073770582676,0.5498185157775879,-7.404924861166862,-1.9175254979738565,0.9296158927587226,0.19999408962314258,0.9134577655748339
4,-1.8452965446528482,-6.589135824512303,0.054,168,7.107337743644627,8.50008063986773,1.0092678992517061,-0.44730663299560547,-0.0012426942121237516,0.42031779885292053,-7.554644395660051,-1.8452965446528482,0.9655085711477481,-0.16109264030580345,0.9129292639326244
5,-1.791104378023091,-6.486649368413345,0.053,168,7.0195925263504595,8.639915068139823,1.044387688371389,-0.46442466974258423,-0.0024804812856018543,0.4033432900905609,-7.484017215739526,-1.791104378023091,0.9973678473261812,-0.31142628153267876,0.7465183669162251
6,-1.6669327639780847,-5.449828996796159,0.355,168,5.699184712184837,7.040140655941609,0.8253809866617566,-1.1047269105911255,-0.00016499926277901977,1.2360259294509888,-6.803911601525728,-1.6669327639780847,1.35408260472957,0.4870427748874586,0.3046852023674023
7,-1.4069339330780999,-5.140362224711294,0.395,168,5.306472114697803,6.653259380224295,0.7886033140502349,-1.1760351657867432,-0.0004374745476525277,1.2613747119903564,-6.482507326417579,-1.4069339330780999,1.3421451017062858,0.16122652126508918,0.17569422232313664
8,-1.8381828402093772,-6.58976381443836,0.054,168,7.116463082907589,8.548742085727573,1.024184168952512,-0.4495556056499481,-0.0012934224214404821,0.4085984230041504,-7.566018659210981,-1.8381828402093772,0.9762548447726211,-0.2201282236135283,0.896668644651981
9,-1.8362856083750008,-5.8833588871751745,0.195,168,6.260336583913601,7.5570546640989695,0.8443501392536146,-0.7384619116783142,-0.00017179534188471735,0.9349692463874817,-6.998798462802229,-1.8362856083750008,1.1154395756270545,0.49993197590833294,0.5480764472065157
