step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_sigma
0,-1.6944837328839804,-2.5942686469166962,0.79,23,1.8351297481309672,3.4495096207772504,0.5129172177810128,-2.208850622177124,-0.1089000329375267,1.394243836402893,-4.043980488846829,-1.6944837328839804,1.449711841930133,1.0
1,-2.824136751747721,-3.7997775317447973,0.01,29,3.399278127024217,5.038514132500989,0.6988500281592476,-1.1679319143295288,-0.2349534034729004,0.39769816398620605,-4.567210019002004,-2.824136751747721,0.7674324872572067,14.180761813370568
2,-3.172838767887077,-4.5284773205819,0.01,52,3.6906831324466385,5.531645291955813,0.7585727703871951,-1.6367597579956055,-0.6931471824645996,0.3978991210460663,-5.327442893422476,-3.172838767887077,0.7989655728405755,21.745508557740806
3,-3.1619755552303284,-4.655625485856756,0.01,52,3.7470812329023295,5.6186799076139575,0.7711699515342625,-1.7148524522781372,-0.6931470632553101,0.4095771014690399,-5.461933576700012,-3.1619755552303284,0.8063080908432559,23.628858607531107
4,-3.0779297109279042,-4.221843478645365,0.01,52,3.582801307567891,5.3584079301053835,0.7354000743207646,-1.4275732040405273,-0.4651648700237274,0.39000388979911804,-5.010374577471551,-3.0779297109279042,0.7885310988261864,18.563807031874624
5,-3.0110186874315485,-4.05369780434057,0.01,52,3.517690105876296,5.248494711771761,0.7219984597529062,-1.3212567567825317,-0.3353974223136902,0.39356595277786255,-4.838946739277214,-3.0110186874315485,0.7852489349366436,16.874859628549636
6,-3.1737781639849514,-4.535844726035065,0.01,52,3.6935164894596664,5.5360717310472785,0.7591980203684742,-1.6416196823120117,-0.6931471824645996,0.3982347846031189,-5.335136168791448,-3.1737781639849514,0.7992914427563831,21.836444139370847
7,-2.400934171515062,-3.144480777855931,0.01,52,3.0413184924285526,4.4236349086194,0.6407712455979293,-0.795776903629303,-0.1912035495042801,0.40284061431884766,-3.837095422730934,-2.400934171515062,0.6926146448750031,8.299049792737168
8,-3.1736156986626405,-4.534744119206392,0.01,52,3.6931056224027725,5.535430161589507,0.7591072922770886,-1.6408827304840088,-0.6931472420692444,0.39818671345710754,-5.333988401166543,-3.1736156986626405,0.7992442819601511,21.82323159831561
9,-2.0131066003796634,-2.6020992988620026,0.1,31,2.6861299522652837,4.198506125432396,0.6004445385827123,-0.6632516384124756,-0.022400254383683205,0.5804367661476135,-3.349381538169793,-2.0131066003796634,0.7472822393077905,4.728625813598879
10,-3.0404288715124546,-4.129299699510297,0.01,52,3.548858149360801,5.301641867888618,0.7283572467674186,-1.3672648668289185,-0.3900134265422821,0.391170859336853,-4.916123023044253,-3.0404288715124546,0.786823323533956,17.662959172905627
11,-1.95383149288926,-2.491100301293476,0.2,31,2.540890050284355,4.108063474054985,0.5874316376196103,-0.7392392754554749,-0.07697097212076187,0.6337041258811951,-3.2801293733490393,-1.95383149288926,0.7890290720555637,3.700185963390963
12,-2.0272870923019894,-2.464681686132301,0.36,52,2.3988369727366674,4.012540946429656,0.5755829541898339,-0.9962755441665649,-0.20146332681179047,0.7898823022842407,-3.3951125411921255,-2.0272870923019894,0.9304308550598244,2.878116215925596
13,-1.9947915027165704,-2.431070072732695,0.38,52,2.3761415769961474,3.996218402214094,0.5737054698710762,-1.025349736213684,-0.18009182810783386,0.8267715573310852,-3.4014911945965878,-1.9947915027165704,0.9704211218638928,2.7619373459763423
14,-1.951305064294,-2.396093645499848,0.41,52,2.342888337532503,3.971662431062119,0.5709275140164412,-1.0711003541946411,-0.15187670290470123,0.8768427968025208,-3.413988680551274,-1.951305064294,1.0178950350514258,2.5986659534928354
15,-1.9334205472034647,-2.381907398429096,0.42,52,2.3279465009840123,3.9603509257630707,0.5696552241872821,-1.0909088850021362,-0.13657155632972717,0.898385763168335,-3.418855416533528,-1.9334205472034647,1.036948018104432,2.5277243426070846
16,-1.9571059401865183,-2.4017531859666703,0.41,52,2.3473757878551695,3.9750270312084006,0.5713077458564988,-1.0658025741577148,-0.15602509677410126,0.8700156211853027,-3.413178368569395,-1.9571059401865183,1.0114251826027245,2.6203030058305696
17,-1.9121199651087437,-2.371796761487886,0.45,52,2.304469430403047,3.9422232992405917,0.5676378356188431,-1.1323144435882568,-0.11703289300203323,0.9282280802726746,-3.4367838241469206,-1.9121199651087437,1.064987062659035,2.419634971241484
18,-1.9325975309633106,-2.381013320188942,0.42,52,2.327174936171437,3.959762170007263,0.5695892128359916,-1.0918816328048706,-0.13587814569473267,0.8995648622512817,-3.4190566187461866,-1.9325975309633106,1.0380432985572448,2.5241067023526202
19,-1.8840352570978867,-2.3583489820122407,0.48,52,2.2647177467091915,3.910493007592346,0.5641591419847211,-1.2019338607788086,-0.08949793875217438,0.9800315499305725,-3.4666516687317723,-1.8840352570978867,1.1083026867195318,2.2458103940439136
20,-1.806977660574018,-2.381404811566844,0.57,89,2.1950435481951227,3.8513662201135648,0.5577817411936653,-1.3651013374328613,-0.08208777755498886,1.0698281526565552,-3.5601447490588414,-1.806977660574018,1.1787399374919973,1.9671051243386242
21,-2.697059109129701,-3.5090728171514067,0.01,52,3.214941021680511,4.693856955798616,0.6665534821467498,-1.0183838605880737,-0.2944667339324951,0.39406752586364746,-4.233324953198112,-2.697059109129701,0.7242521360467056,10.789650650558418
22,-1.8822568922214875,-2.36738865065315,0.49,52,2.2620428180647276,3.9083069140736546,0.5639214811111651,-1.2131927013397217,-0.08798567950725555,0.9809007048606873,-3.4752355171692746,-1.8822568922214875,1.1078468665161247,2.2344954400163757
23,-1.8843835578801267,-2.3586700099242837,0.48,52,2.2652242241890104,3.9109061962340093,0.5642040684439955,-1.2011818885803223,-0.08978532254695892,0.9793016314506531,-3.4664061614961295,-1.8843835578801267,1.107736151571846,2.247958473580047
24,-1.8841255303364934,-2.3584330549331436,0.48,52,2.264852351757985,3.9106028459791276,0.5641710945172026,-1.2017327547073364,-0.08957205712795258,0.9798378348350525,-3.4665851249427613,-1.8841255303364934,1.1081520700096177,2.246381141798727
