step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_mean,dim_var
10,-3.83461102247579,-5.111620735653458,0.49,44,5.171393150359688,6.577627455916555,0.8080503362136392,-1.4651669263839722,-0.09575484693050385,1.4143216609954834,-6.636560193121728,-3.83461102247579,1.5249394574682693,0.3951808063133121,0.17887963506043292
11,-3.319161114375521,-4.548338766852749,0.7,32,4.041363828769332,5.196779480942345,0.6847599190065708,-2.061718702316284,-0.16696418821811676,1.515830159187317,-6.103082481017716,-3.319161114375521,1.5547437141649671,0.12697777887945083,0.05
12,-3.4177055974803583,-4.583972153237669,0.54,93,4.519020850930708,6.117632281514571,0.8200987640740757,-1.4515395164489746,-0.07514359056949615,1.3007405996322632,-5.970560265902775,-3.4177055974803583,1.3865881126651065,-0.2118449666464648,0.05
13,-3.216168025652341,-4.413359944759538,0.66,32,4.101940466018644,5.465838738644436,0.7168531491722338,-1.8156821727752686,-0.07340928167104721,1.4720155000686646,-5.9176227582267185,-3.216168025652341,1.5042628134671807,-0.0008543314616501485,0.05
14,-3.2274609339944065,-4.380235954017523,0.62,32,4.142849410651371,5.560204158855182,0.7308099784324252,-1.7343217134475708,-0.06726325303316116,1.4643222093582153,-5.877171112252519,-3.2274609339944065,1.4969351582349966,-0.03375870760239569,0.05
15,-3.2494024222577536,-4.396078960785399,0.62,32,4.181366570784257,5.633878067154517,0.7425415672939688,-1.6943955421447754,-0.06657790392637253,1.441540241241455,-5.875762010260032,-3.2494024222577536,1.4796830494746331,-0.05917443950718959,0.05
16,-3.025054648289267,-5.189964303462983,0.34,93,5.408076448597359,7.2949465887678,0.9751218122272884,-0.9762262105941772,-0.08555635064840317,0.9030928015708923,-6.384302649282264,-3.025054648289267,1.194338345819281,-0.5,0.05
17,-3.2468468424485315,-4.394295026096183,0.62,32,4.1774998970838615,5.626897129887421,0.7414114753908533,-1.6980912685394287,-0.06664976477622986,1.443745732307434,-5.87559127969168,-3.2468468424485315,1.4812962535954965,-0.05678766553479431,0.05
18,-3.2374400993161663,-4.387457505240086,0.62,32,4.162272246270393,5.598596581104422,0.7368660721949049,-1.7131080627441406,-0.06682626903057098,1.452650547027588,-5.875380258425091,-3.2374400993161663,1.4879227531850048,-0.047059450301761285,0.05
19,-3.238417394042814,-4.388194512833388,0.62,32,4.164008730122514,5.601897873623579,0.737393170244071,-1.7113362550735474,-0.06680510938167572,1.4516226053237915,-5.875344819197125,-3.238417394042814,1.4871503063637375,-0.04819767280627896,0.05
20,-3.2390184140990335,-4.3886351014359155,0.62,32,4.165045391030746,5.60385978251818,0.737706930709126,-1.7102818489074707,-0.06678548455238342,1.4510105848312378,-5.875327177129822,-3.2390184140990335,1.486692075693907,-0.04887361687345276,0.05
21,-3.239275620903623,-4.38882300738457,0.62,32,4.165478433679816,5.604677608256053,0.7378376642245181,-1.7098443508148193,-0.06678051501512527,1.4507536888122559,-5.875322726976154,-3.239275620903623,1.4864997195915843,-0.0491552542216675,0.05
22,-2.566471564155988,-5.34572755276481,0.78,44,4.466422387032784,5.7958753572546655,0.7455599076641983,-2.4982240200042725,-0.2954438626766205,1.4950014352798462,-6.964646406142987,-2.566471564155988,1.618918853378177,0.47837680795393034,0.054465252045307874
23,-3.238672400863364,-4.38838060280648,0.62,32,4.16444983185957,5.6027336022245136,0.7375267521571668,-1.7108864784240723,-0.06679631769657135,1.4513622522354126,-5.875336371750933,-3.238672400863364,1.4869557689444528,-0.04848565933915672,0.05
24,-3.2383177711411317,-4.388121304264047,0.62,32,4.1638353202008265,5.601569154932883,0.7373406156540019,-1.711512804031372,-0.06680765748023987,1.4517252445220947,-5.875348181378151,-3.2383177711411317,1.4872268771141048,-0.04808436444174741,0.05
