step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-0.9876354029807196,-2.9918206060512498,0.778,744,2.421935135821679,7.930624797691531,1.0635369994067883,-2.265312671661377,-0.008886605501174927,1.490742802619934,-4.687247781800905,-0.9876354029807196,1.6954271757496553,protanopia
1,-0.8331061902129014,-3.040876415980018,0.78,744,2.4829819628909218,7.582324917587186,1.1000344058954563,-2.280338764190674,-0.01984427310526371,1.492261528968811,-4.763320796677468,-0.8331061902129014,1.7224443806974503,deuteranopia
