step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-1.750536797550492,-3.3614902206008996,0.79,2,2.2930715729574147,6.805183107709388,1.0256163407347962,-2.62300443649292,-0.5683237314224243,1.3580363988876343,-4.916076214490312,-1.750536797550492,1.5545859938894124,protanopia
1,-1.7422535179772374,-3.4249129047341444,0.82,2,2.352363274526293,6.582723361797539,1.043576448156481,-2.6370787620544434,-0.5811784863471985,1.341230869293213,-4.98944207949608,-1.7422535179772374,1.5645291747619356,deuteranopia
