step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-1.343074596752571,-3.670502131283511,0.947,374,1.9868077809788844,6.342816608074079,0.904802214014143,-3.218238592147827,-0.17531685531139374,1.27056884765625,-5.205046212194171,-1.343074596752571,1.5345440809106599,protanopia
1,-1.2518880410707989,-3.5941802078256013,0.966,716,1.7215011567110172,5.872796519990776,0.7993601204599798,-3.3028438091278076,-0.1695525199174881,1.2036292552947998,-5.0243450103187905,-1.2518880410707989,1.4301648024931892,deuteranopia
