step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_sigma
15,-1.8727822831901373,-2.9606887771460504,0.03,56,3.19611958468965,4.737678289459769,0.6861921801816504,-0.5521185398101807,-0.04691356420516968,0.43458324670791626,-3.7482381028931466,-1.8727822831901373,0.7875493257470962,10.98555408196333
16,-1.7133848999028272,-2.2657770190537665,0.32,56,2.547262577539143,3.8857434252092955,0.5972730667193373,-1.0123275518417358,-0.05680748075246811,1.2060613632202148,-3.5595900963748077,-1.7133848999028272,1.2938130773210412,3.9678209174028023
17,-1.586353127468507,-2.6129750713324174,0.1,56,2.8543958602957606,4.3223150389391325,0.6353197483878054,-0.5679454207420349,-0.029455620795488358,0.5958595871925354,-3.422341212008166,-1.586353127468507,0.8093661406757487,6.531183127153582
18,-1.7130625385001044,-2.2659102521367487,0.32,56,2.5474756133376615,3.8860628944351125,0.5972976921853481,-1.0117950439453125,-0.05671587958931923,1.2055236101150513,-3.559270616193022,-1.7130625385001044,1.2933603640562734,3.9692527947613843
19,-1.7125724903425286,-2.26610892632392,0.32,56,2.547799251213813,3.88654816911226,0.5973350657421432,-1.0109916925430298,-0.056574396789073944,1.2047187089920044,-3.558791091874385,-1.7125724903425286,1.2926821655504648,3.971428768675717
20,-1.7121772919451386,-2.266277402999733,0.32,56,2.5480657141936693,3.886947679106606,0.5973658501135233,-1.0103356838226318,-0.05645878612995148,1.2040554285049438,-3.558401349438516,-1.7121772919451386,1.2921239464387828,3.97322110000414
21,-1.7394083435292271,-2.2921662259781588,0.35,56,2.5333315819340303,3.864815135243224,0.5956684088703751,-1.0691115856170654,-0.06437233835458755,1.2335987091064453,-3.6024432231324273,-1.7394083435292271,1.3102769971542683,3.875130539772943
22,-1.6979501187643065,-2.2602957212459636,0.29,56,2.560617682889971,3.905730340719981,0.5988191563866421,-0.9679591655731201,-0.05132424086332321,1.1727707386016846,-3.5285768467122045,-1.6979501187643065,1.2682811254662407,4.05842447578083
23,-1.6973208135653695,-2.260975498117297,0.29,56,2.561364976792726,3.9068463462486833,0.5989059478003668,-0.9661762118339539,-0.05102725327014923,1.170717716217041,-3.527541261046323,-1.6973208135653695,1.2665657629290261,4.063545712694326
24,-1.6968826441522695,-2.2613983864440783,0.29,56,2.561820953756225,3.907527201093345,0.5989589555026116,-0.9650924801826477,-0.05084894225001335,1.1694551706314087,-3.526913519583297,-1.6968826441522695,1.2655151331392187,4.066673393317186
