step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_bins,param_multichannel
0,-3.4400126612896833,-5.346815308757381,0.75,5,4.588894441655959,7.364309562579907,1.0519983323218516,-2.3404979705810547,-0.08175577223300934,1.5157530307769775,-6.929392441741312,-3.4400126612896833,1.5825771329839309,256,True
1,-3.671726413779754,-5.008720842815645,0.9,9,4.01893152102207,7.308790073242415,1.2263032230669237,-2.721156597137451,-0.3497615158557892,1.3724331855773926,-6.740087777518977,-3.671726413779754,1.7313669347033316,256,False
2,-3.429758704663832,-5.3338379627850445,0.72,5,4.622362808349831,7.944323428716033,1.090935745932991,-2.3188819885253906,-0.0810714066028595,1.5431575775146484,-6.941244854915246,-3.429758704663832,1.6074068921302018,128,True
3,-3.631777550758864,-5.017273840846468,0.9,9,4.032321680618606,7.259999632079958,1.2378100651446828,-2.7153196334838867,-0.3464295566082001,1.3760570287704468,-6.747641185952506,-3.631777550758864,1.7303673451060373,128,False
4,-3.440424473426335,-5.382895917146406,0.74,5,4.647043242437568,8.506969433798043,1.135473654215339,-2.3531904220581055,-0.08079763501882553,1.5287407636642456,-7.000233682302561,-3.440424473426335,1.6173377651561545,64,True
5,-3.5530117182291154,-5.02324696766416,0.88,37,4.056455520693671,7.272826124982589,1.256774308514801,-2.7240939140319824,-0.3409911096096039,1.3819106817245483,-6.780549500290761,-3.5530117182291154,1.7573025326266016,64,False
