step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_sigma
0,-1.4067548170602797,-3.329767029176634,0.87,36,1.823272747451515,3.4495096207772504,0.5338144987027018,-3.297858953475952,-0.012372906319797039,1.6349833011627197,-5.121131678305642,-1.4067548170602797,1.7913646491290078,1.0
1,-2.5917813725624907,-3.459733832546842,0.01,62,3.3944661473365985,5.038514132500989,0.7169749217173759,-0.8918434977531433,-0.02318187989294529,0.433407187461853,-4.286309571571137,-2.5917813725624907,0.8265757390242952,14.180761813370568
2,-3.5122483263637676,-5.2309250760572965,0.01,62,3.6839255842192116,5.531645291955813,0.7657595684351575,-2.484062671661377,-0.6931472420692444,0.49613338708877563,-6.167988165877574,-3.5122483263637676,0.9370630898202772,21.745508557740806
3,-4.021603558975067,-5.867054988525442,0.0,62,3.7398374051082497,5.6186799076139575,0.7761768090780221,-3.287461757659912,-0.6442631483078003,0.7650288343429565,-7.027299534701144,-4.021603558975067,1.1602445461757018,23.628858607531107
4,-3.496250621485932,-5.408881827870664,0.0,62,3.576853858871083,5.3584079301053835,0.7468246775320437,-2.9900095462799072,-0.6931471824645996,0.8882343173027039,-6.566863525552374,-3.496250621485932,1.1579816976817106,18.563807031874624
5,-3.2398196646593966,-4.619424716102635,0.02,54,3.512176357965761,5.248494711771761,0.7359232916176155,-2.0269227027893066,-0.1800253838300705,0.5905344486236572,-5.539099029015594,-3.2398196646593966,0.9196743129129582,16.874859628549636
6,-3.532407918500416,-5.251058866210253,0.01,62,3.6867351987529338,5.5360717310472785,0.766274072938229,-2.5038881301879883,-0.6931471824645996,0.4974427819252014,-6.1906232621837205,-3.532407918500416,0.9395643959734675,21.836444139370847
7,-1.932138279642812,-2.680880813041477,0.05,62,3.038052275039107,4.521260138491735,0.6673773317566313,-0.5943456888198853,-4.768372718899627e-07,0.6758670210838318,-3.6323979074039654,-1.932138279642812,0.9515170943624885,8.299049792737168
8,-3.5294750109067943,-5.248018894876541,0.01,62,3.6863277645598003,5.535430161589507,0.7661994045616524,-2.5008902549743652,-0.6931471824645996,0.4972626864910126,-6.187218019534165,-3.5294750109067943,0.9391991246576243,21.82323159831561
9,-1.8651695443654954,-2.1681751633730935,0.16,23,2.6826890012527382,4.198506125432396,0.6291249058164525,-0.81134432554245,-0.01203912403434515,1.1980006694793701,-3.494033208582414,-1.8651695443654954,1.3258580452093203,4.728625813598879
10,-3.434450358581673,-4.990318472905206,0.01,62,3.5431413076988845,5.301641867888618,0.7410964539210603,-2.420346736907959,-0.3395213186740875,0.6562060713768005,-5.963487968610921,-3.434450358581673,0.9731694957057154,17.662959172905627
11,-1.8897776998527245,-2.2277983776874697,0.15,38,2.722097663517987,4.222603006295534,0.6329608475393592,-0.782409131526947,-0.011129813268780708,1.154098629951477,-3.50450679650711,-1.8897776998527245,1.2767084188196403,5.044070128243884
12,-1.7485912911415342,-2.2012403578555317,0.38,37,2.5716873491989425,4.130100450579483,0.6187274552476714,-1.1174291372299194,-0.008056462742388248,1.3499256372451782,-3.689116456896623,-1.7485912911415342,1.4878760990410913,3.927466142603626
