step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_mean,dim_var
10,-1.8130894754401077,-5.203176980945095,0.51,503,5.235568256893794,6.577627455916555,0.7922759818276982,-1.4826298952102661,-0.008952638134360313,1.3925702571868896,-6.7181981512723885,-1.8130894754401077,1.515021170327294,0.3951808063133121,0.17887963506043292
11,-1.5418516357486802,-4.7429953584517275,0.757,503,4.149218476351731,5.37916806989753,0.6728081608793205,-2.199445962905884,-0.026428330689668655,1.5061224699020386,-6.3486643933247855,-1.5418516357486802,1.6056690348730585,0.22654126391295004,0.05
12,-1.774429354183926,-5.2805091285486006,0.33,165,5.5487997938957285,7.773824177096026,0.9080391736585872,-0.9473060369491577,-0.0211081150919199,0.9448320865631104,-6.496105865715466,-1.774429354183926,1.215596737166866,-0.5,0.05
13,-1.4657444554789405,-4.59479094705281,0.724,503,4.099330010665181,5.325849396527757,0.6474650825705073,-2.0719892978668213,-0.02618514746427536,1.4983296394348145,-6.171319103022637,-1.4657444554789405,1.5765281559698272,0.1160108744157684,0.05
14,-1.4701633164295898,-4.500855955151055,0.674,503,4.157987528970651,5.440711830680025,0.6635500797246243,-1.9016958475112915,-0.02232089452445507,1.4798437356948853,-6.059683359967731,-1.4701633164295898,1.558827404816676,0.007918362167111836,0.05
15,-1.4826376323602926,-4.498708305983645,0.66,503,4.216907007457453,5.569493616617077,0.6806697295337004,-1.8257644176483154,-0.013272657990455627,1.4610636234283447,-6.042671397387746,-1.4826376323602926,1.5439630914041012,-0.03698557354942922,0.05
16,-1.4835197827370015,-4.496543593591175,0.644,503,4.251457782148244,5.630837190015852,0.6900011340908129,-1.7845906019210815,-0.010522458702325821,1.4534810781478882,-6.036048262527073,-1.4835197827370015,1.5395046689358978,-0.058135690865329936,0.05
17,-1.5097536083900562,-4.540219259715172,0.609,503,4.375050155676079,5.832796498380895,0.7178043202233344,-1.6780977249145508,-0.007874416187405586,1.4163601398468018,-6.053147944773657,-1.5097536083900562,1.512928685058485,-0.10928431081697404,0.05130564761498642
18,-1.48419073172459,-4.494808773042385,0.661,503,4.200633192540205,5.537864033595077,0.6760884369715089,-1.8432375192642212,-0.015028909780085087,1.4672490358352661,-6.043870815556555,-1.48419073172459,1.5490620425141703,-0.025980961573467853,0.05
19,-1.5554998613615643,-5.152938774391613,0.757,873,4.5754672735571775,5.841198425445992,0.7789840824901977,-2.2534873485565186,-0.022879840806126595,1.5230482816696167,-6.828954639326401,-1.5554998613615643,1.676015864934788,0.49195227167752253,0.0574812196626447
20,-1.4840875782804896,-4.49713443907401,0.662,503,4.20215435813035,5.540916525813559,0.6765219487030224,-1.8422253131866455,-0.014853696338832378,1.4661659002304077,-6.04437967362947,-1.4840875782804896,1.5472452345554595,-0.02704500841113322,0.05
21,-1.4840547796102628,-4.497247786547293,0.662,503,4.202560922306486,5.5417286501810175,0.6766376596505186,-1.8418024778366089,-0.014807477593421936,1.4659923315048218,-6.044363472743416,-1.4840547796102628,1.5471156861961228,-0.027328090419005635,0.05
22,-1.4840325723712509,-4.4973241948029195,0.662,503,4.202833223122272,5.542271643998132,0.6767150987010692,-1.8415203094482422,-0.014776989817619324,1.4658764600753784,-6.044353455693562,-1.4840325723712509,1.547029260890643,-0.02751737819934319,0.05
23,-1.484015819654651,-4.497381915909356,0.662,503,4.203038568036689,5.54268073894266,0.6767734319259637,-1.8413074016571045,-0.014753881841897964,1.4657891988754272,-6.0443459879328145,-1.484015819654651,1.546964072023458,-0.02765993776979786,0.05
24,-1.484001678805571,-4.4974272164029605,0.662,503,4.203198336382297,5.542998509922124,0.6768188003832184,-1.8411414623260498,-0.014736036770045757,1.4657201766967773,-6.044339763520186,-1.484001678805571,1.546912547117225,-0.027770656051331888,0.05
