step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-1.2311783772185463,-4.701019103828273,0.964,661,2.3789442166874686,6.725647525018857,0.8799937189083992,-3.7881579399108887,-0.03133741021156311,1.1984015703201294,-6.167102093089609,-1.2311783772185463,1.4660829892613356,protanopia
1,-1.391993156596145,-4.947689405006539,0.973,661,2.599558031873393,6.987478246534894,0.987541761374754,-3.838456153869629,-0.07642799615859985,1.1432596445083618,-6.4380138570830105,-1.391993156596145,1.4903244520764718,deuteranopia
