step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-0.9475913313594955,-3.026268371531602,0.79,162,2.4018903997764536,7.930624797691531,1.0386044491104682,-2.3290042877197266,-0.0023534551728516817,1.505975365638733,-4.730894660206799,-0.9475913313594955,1.7046262886751968,protanopia
1,-0.7998838950540706,-3.084431420741939,0.8,162,2.4628204543515957,7.582324917587186,1.0790171756447307,-2.344022750854492,-0.0005438614170998335,1.5002505779266357,-4.806843345434165,-0.7998838950540706,1.7224119246922256,deuteranopia
