step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-0.742271551965892,-3.408125188987223,0.837,392,2.4378184517205317,7.930624797691531,1.090118843075114,-2.6750292778015137,-0.002627603244036436,1.500404715538025,-5.112847545857318,-0.742271551965892,1.704722356870095,protanopia
1,-1.1814402332959997,-3.4585647010809053,0.845,716,2.49861828932709,7.582324917587186,1.1281064081578576,-2.6879169940948486,-0.0011069938773289323,1.5010157823562622,-5.1865352382161225,-1.1814402332959997,1.7279705371352174,deuteranopia
