step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-1.6390918602154612,-3.2410744798318305,0.9,52,1.871521342918455,5.55111531313808,0.8456051243799511,-2.855395793914795,-0.4052831530570984,1.3393665552139282,-4.72691731624323,-1.6390918602154612,1.4858428364113998,protanopia
1,-1.9958628834309402,-3.365184466738694,0.94,37,1.6314503128803994,5.240373940689986,0.7791112044680324,-3.102543592453003,-0.6822725534439087,1.2266993522644043,-4.733994497803572,-1.9958628834309402,1.3688100310648776,deuteranopia
