step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_sigma
0,-1.0525463412254348,-2.047497083618795,0.467,867,2.08533873183675,3.447078867623054,0.42544206596243256,-1.4421257972717285,-0.042612068355083466,1.3504412174224854,-3.527464539043827,-1.0525463412254348,1.4799674554250322,0.1
1,-1.6830233474930574,-3.218621542414215,0.006,867,2.8954882203079544,4.7170636392940155,0.6049072672298956,-0.958874523639679,-0.2906378209590912,0.19385410845279694,-3.854362713608869,-1.6830233474930574,0.635741171194654,0.5906928082204994
2,-1.8032884887824083,-3.44010174673686,0.005,168,3.019874620853536,4.841200577545451,0.6365288430875055,-1.0620659589767456,-0.1231122687458992,0.26686689257621765,-4.08194069800394,-1.8032884887824083,0.6418389512670803,0.9060233040910903
3,-1.7917551390299822,-3.4360447349125005,0.004,168,3.0346813644980672,4.84590153969453,0.6424256824585636,-1.0439093112945557,-0.07670868188142776,0.2654552459716797,-4.078590710892309,-1.7917551390299822,0.6425459759798081,0.9845292640612966
4,-1.7792420183399407,-3.3355985185225054,0.005,168,2.979517625371728,4.858806015662943,0.6232630878415815,-0.9964941143989563,-0.1060972586274147,0.23858307301998138,-3.976011775615428,-1.7792420183399407,0.6404132570929226,0.7733965878549843
5,-1.7299615020781391,-3.2369883711718392,0.005,867,2.9509567465773934,4.82485136985827,0.6158290608605974,-0.9212033152580261,-0.21493525803089142,0.20034795999526978,-3.8721600636235585,-1.7299615020781391,0.6351716924517194,0.7029941487269111
6,-1.8028774551520372,-3.4404564333627996,0.005,168,3.0207184397929514,4.841180010970685,0.6368680981855795,-1.0614032745361328,-0.12148649990558624,0.2665794789791107,-4.082121846293768,-1.8028774551520372,0.6416654129309687,0.9098138820200901
7,-1.390326320706744,-2.819505130703437,0.011,867,2.692467776551369,4.62403025193819,0.5697805910427319,-0.7493656277656555,-0.05518294498324394,0.22413796186447144,-3.4418333831387495,-1.390326320706744,0.6223282524353125,0.3455182860972546
8,-1.8029440335402513,-3.440413290546771,0.005,168,3.020595746073204,4.841185198873388,0.6368187341496068,-1.0615090131759644,-0.12174949049949646,0.2666112780570984,-4.082104892107921,-1.8029440335402513,0.6416916015611501,0.909263127677156
9,-1.1638624501363766,-2.386630452612686,0.06,867,2.445467270991406,4.284102004048051,0.5340080168513043,-0.5903621912002563,-0.011674034409224987,0.37080222368240356,-3.035829451689138,-1.1638624501363766,0.6491989990764523,0.19668798128264803
10,-1.7602258649700104,-3.2579685945710395,0.005,867,2.9647553838714393,4.847640068109297,0.6191720920861188,-0.9295207858085632,-0.12380038946866989,0.21357282996177673,-3.894276194333974,-1.7602258649700104,0.6363075997629346,0.7358454560495398
11,-0.9083148687779964,-2.245461205363676,0.651,609,1.9300898625016885,3.0975586595252063,0.3740666132686769,-1.9103740453720093,-0.05458783730864525,1.5009640455245972,-3.840463926258005,-0.9083148687779964,1.5950027208943292,0.08033317694580158
12,-1.078199997213299,-2.52603185520044,0.998,109,0.4301999287199187,0.9909272388959804,0.11486512734055576,-3.241645336151123,-0.6931471824645996,1.143346905708313,-3.6718451339792417,-1.078199997213299,1.1458132787788016,0.01
13,-1.0616554504583848,-2.017797660941805,0.412,867,2.1290481227948623,3.5334239331533146,0.4407978906093249,-1.289584755897522,-0.029679276049137115,1.2588509321212769,-3.4186328348829695,-1.0616554504583848,1.4008351739411644,0.10703537506861416
14,-1.0796217801091035,-2.015748592847047,0.373,867,2.1681232331296023,3.5915502296405584,0.45469097745416887,-1.1602543592453003,-0.0317251943051815,1.1601911783218384,-3.32837769794963,-1.0796217801091035,1.312629105102583,0.11412726858042424
15,-1.569337476727866,-3.0774733869716795,0.007,867,2.805181170900371,4.680573791256029,0.5898935122868522,-0.8929879665374756,-0.2230001986026764,0.1760232001543045,-3.6981691416846774,-1.569337476727866,0.6206957547129979,0.4550309542592966
