step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_bins,param_multichannel
0,-3.1050058850812157,-5.490982603007106,0.79,44,4.565764553036087,7.364309562579907,0.9909154205201633,-2.523850679397583,-0.09329906105995178,1.532884120941162,-7.089615121271007,-3.1050058850812157,1.5986325182639003,256,True
1,-3.34837920289566,-5.314537727372892,0.88,8,4.059348253166782,7.308790073242415,1.2405830026015536,-2.9088921546936035,-0.4647394120693207,1.3945099115371704,-6.968240613198386,-3.34837920289566,1.653702885825494,256,False
2,-3.041219837261999,-5.501637882651964,0.8,44,4.599791549710242,7.944323428716033,1.031146497022104,-2.529965877532959,-0.09004897624254227,1.5263938903808594,-7.1297573322483,-3.041219837261999,1.6281194495963358,128,True
3,-3.307730990318245,-5.308216898470942,0.87,44,4.072802075760595,7.259999632079958,1.2527775317315086,-2.9038851261138916,-0.453120619058609,1.3970354795455933,-6.976687130646938,-3.307730990318245,1.6684702321759954,128,False
4,-3.051558157522948,-5.519727235031056,0.82,44,4.6243681554563265,8.506969433798043,1.0763012000385015,-2.5534000396728516,-0.0862596407532692,1.5245674848556519,-7.1777683451093655,-3.051558157522948,1.6580411100783095,64,True
5,-3.229239319562862,-5.301214808811806,0.87,44,4.096416456914248,7.272826124982589,1.2737794052246858,-2.894690752029419,-0.43457236886024475,1.4032313823699951,-6.991107110297978,-3.229239319562862,1.6898923014861724,64,False
