step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_size
0,-1.7245303475040186,-2.52483281131822,0.66,54,2.0786512949081826,3.7653003222826125,0.5497699044580503,-1.8265727758407593,-0.08729828149080276,1.3270918130874634,-3.9052240361037427,-1.7245303475040186,1.3803912247855226,5.0
1,-2.5296619854435427,-3.393677228920312,0.03,52,3.1822964653464596,4.533844984756527,0.6451465583225808,-0.9135658740997314,-0.3448845148086548,0.3957933783531189,-4.095862488457803,-2.5296619854435427,0.7021852595374916,29.74136121495401
2,-2.8929311086341745,-4.321010665706256,0.01,59,3.510009402496173,5.11151351756455,0.6910622374973773,-1.6426984071731567,-0.4634941816329956,0.44062361121177673,-5.152707516414479,-2.8929311086341745,0.8316968507082234,45.34862818228629
3,-3.1815491517995627,-4.5595748006614345,0.01,59,3.575735187546158,5.2178520494289256,0.7020031976051653,-1.8170197010040283,-0.48421671986579895,0.4564768970012665,-5.392755078987026,-3.1815491517995627,0.8331802783255914,49.23427670606418
4,-2.588594884458533,-3.860067203914643,0.01,59,3.3862455063410524,4.902735483655026,0.6721837845283266,-1.2616804838180542,-0.4728802442550659,0.3987717926502228,-4.6479258941956285,-2.588594884458533,0.7878586902809855,38.784275560499225
5,-2.645280500759862,-3.663580425066844,0.02,59,3.312932640310574,4.7738979118804705,0.6619916608313676,-1.080970287322998,-0.36085814237594604,0.40828055143356323,-4.393902846869279,-2.645280500759862,0.7303224218024355,35.299710391533985
6,-2.9064997364403657,-4.3345886731092405,0.01,59,3.513300991672973,5.116912651440741,0.6915950778483241,-1.6543092727661133,-0.46133682131767273,0.44228827953338623,-5.167610169965725,-2.9064997364403657,0.8330214968564843,45.5362426454388
7,-2.0634956564134264,-2.770531449828769,0.1,52,2.806306627322104,4.253568724425044,0.6071780470550011,-0.7050520181655884,-0.04568158835172653,0.5296881198883057,-3.511358617548015,-2.0634956564134264,0.7408271677192462,17.606460625015632
8,-2.9045182784409933,-4.332655035351804,0.01,59,3.5128235052711005,5.116129941284837,0.6915176609050252,-1.6526925563812256,-0.46163278818130493,0.44207924604415894,-5.165516161192084,-2.9045182784409933,0.8328611258402798,45.508983087051156
9,-2.0951264877169784,-2.7027534722228324,0.39,52,2.4645213945426723,4.062907516272935,0.5811655325871953,-1.1256589889526367,-0.35993894934654236,0.7353871464729309,-3.5901802508749743,-2.0951264877169784,0.887426778652142,10.240112204898741
10,-2.627029533231015,-3.7845203686518634,0.02,59,3.347868728765151,4.8357138095144965,0.6667629927512928,-1.1901524066925049,-0.39356377720832825,0.43524304032325745,-4.538021188803813,-2.627029533231015,0.7535008201519496,36.925684188310555
11,-1.805318127047136,-2.9362259605723198,0.84,23,1.5832251993667248,3.0502709540918564,0.4630980008370126,-2.7743988037109375,-0.5360459685325623,1.3499534130096436,-4.357624413157618,-1.805318127047136,1.4213984525852978,2.2911017006320353
12,-1.7817674915368062,-2.5424082308184683,0.61,54,2.210263923783358,3.8775055646759773,0.56092592496697,-1.556404709815979,-0.1839318424463272,1.1499367952346802,-3.766668575186785,-1.7817674915368062,1.2242603443683167,6.483257337936696
13,-1.9638929939599412,-2.6615627696878734,0.21,31,2.6650357048910394,4.180822090106652,0.5959690317051595,-0.7570575475692749,-0.09446537494659424,0.5706608891487122,-3.4220932785373464,-1.9638929939599412,0.7605305088494729,14.206543326631234
14,-1.7206502358970577,-2.534596806696113,0.66,54,2.1326096200045694,3.81008752478567,0.5539239636464278,-1.7201433181762695,-0.14237456023693085,1.2561737298965454,-3.852752686500226,-1.7206502358970577,1.3181558798041133,5.598528454642313
15,-2.213105807116216,-3.0188154798214333,0.06,52,2.983244811575917,4.3435180184349464,0.6231990102514537,-0.7258136868476868,-0.08292695134878159,0.4153890609741211,-3.7090584762953798,-2.213105807116216,0.6902429964739465,22.68730168289056
16,-1.7189529010032594,-2.5330865507353133,0.66,54,2.1299835277415595,3.80786723808243,0.5537183120387665,-1.724635362625122,-0.13859321177005768,1.2599453926086426,-3.854618942669757,-1.7189529010032594,1.3215323919344435,5.569420547004363
17,-1.715235709503497,-2.531068563045907,0.67,54,2.1227104374437538,3.801753245394569,0.5531616575134846,-1.7393009662628174,-0.1278519332408905,1.2686538696289062,-3.8620114990740024,-1.715235709503497,1.3309429360280953,5.488945309216264
18,-1.9907624023522172,-2.5676392238248664,0.5,23,2.3101055856109913,3.959565603247533,0.5699712951243324,-1.3692941665649414,-0.2529042959213257,1.0038844347000122,-3.6793998293639474,-1.9907624023522172,1.111760605539081,7.767740096168509
19,-1.7160323831202986,-2.5582989646285705,0.68,23,2.04254450436717,3.7352700498115174,0.5469786688491662,-1.9273900985717773,-0.07486842572689056,1.3603143692016602,-3.969934779517707,-1.7160323831202986,1.4116358148891368,4.609680559439404
20,-1.9670982313714496,-2.6825254793945166,0.16,31,2.7305393734391146,4.215926549680096,0.6011188367814435,-0.7255575060844421,-0.05205371230840683,0.5827072262763977,-3.4560969609584027,-1.9670982313714496,0.7735714815638861,15.710443112583
21,-1.7139283837502706,-2.5295700804344925,0.67,54,2.1194537621430065,3.7990337331844426,0.5529194421115433,-1.7451832294464111,-0.1230420246720314,1.2731488943099976,-3.8646370491824045,-1.7139283837502706,1.3350669687479118,5.45297180759562
22,-1.7556554367597754,-2.54979696880131,0.65,54,2.1735766161129018,3.845364087020393,0.5574228758672841,-1.643528699874878,-0.18669742345809937,1.1999744176864624,-3.8171055485949053,-1.7556554367597754,1.267308579793595,6.057583215381609
23,-2.329211841660225,-3.1635665289440693,0.04,52,3.077131110201238,4.394725728392418,0.6329341238426137,-0.7768285274505615,-0.18104809522628784,0.40189865231513977,-3.8539596355656367,-2.329211841660225,0.6903931066215675,25.81842791044283
24,-1.7147731473853713,-2.521317771509195,0.66,54,2.09913309733059,3.78222090865394,0.5514172707895109,-1.7804888486862183,-0.10128632932901382,1.3028825521469116,-3.8796219221004447,-1.7147731473853713,1.3583041505912496,5.22821402060977
