step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-1.0792696803880044,-3.50309170433959,0.893,744,2.3561922268328757,6.725647525018857,0.874942321364961,-2.7495803833007812,-0.19627578556537628,1.4007316827774048,-5.105772396167884,-1.0792696803880044,1.602680691828294,protanopia
1,-1.2798839799413615,-3.6393859511454716,0.9,412,2.5753757777976642,6.987478246534894,0.9841686634188546,-2.7211732864379883,-0.10962459444999695,1.4181814193725586,-5.296549040259684,-1.2798839799413615,1.6571630891142128,deuteranopia
