step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,param_blindness_type
0,-1.4850516153731443,-3.1769486056379734,0.79,81,2.2232220218019587,4.439350707968787,0.8646392281273569,-2.5723578929901123,-0.3307030498981476,1.4942666292190552,-4.795579875154982,-1.4850516153731443,1.6186312695170089,protanopia
1,-1.4488009501825925,-3.2575797568498315,0.84,81,2.286370880641898,4.53599551230439,0.9073631862150513,-2.5994532108306885,-0.284831166267395,1.4579188823699951,-4.885824218728503,-1.4488009501825925,1.628244461878672,deuteranopia
