step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_sigma
0,-1.6866009404585955,-2.5125047875057303,0.68,75,2.017368219824766,2.8627761585804534,0.3931300979665548,-2.1187102794647217,-0.24963247776031494,1.4687162637710571,-4.136078574689363,-1.6866009404585955,1.6235737871836329,0.1
1,-1.8671882822126065,-4.442140354900275,0.0,54,2.794814539114845,4.092579972314255,0.5749948704260446,-2.53568959236145,-0.3292018175125122,0.7604390382766724,-5.330504124919785,-1.8671882822126065,0.8883637700195105,0.5906928082204994
2,-3.687177820565437,-4.554327995593518,0.0,54,2.9245816208762427,4.3713916433054045,0.6183961679773528,-2.4238672256469727,-0.6931471824645996,0.7276660203933716,-5.348448803607872,-3.687177820565437,0.7941208080143544,0.9060233040910903
3,-3.6752870630450127,-4.541040664815594,0.0,96,2.9425407137137882,4.4177319082389985,0.6287571656724716,-2.3251962661743164,-0.6931471824645996,0.6664143800735474,-5.267736858294629,-3.6752870630450127,0.7266961934790348,0.9845292640612966
4,-2.373209865321665,-4.455543839736179,0.0,54,2.878329627742734,4.233845486235032,0.5965658229884888,-2.405548572540283,-0.6931472420692444,0.7294544577598572,-5.283878178825346,-2.373209865321665,0.8283343390891673,0.7733965878549843
5,-2.153051135410174,-4.535375364875397,0.0,54,2.8481487022659717,4.172340580697639,0.5856571871707741,-2.5305349826812744,-0.5476943850517273,0.7275091409683228,-5.37868377137398,-2.153051135410174,0.8433084064985833,0.7029941487269111
6,-3.6905326198763726,-4.542725107114573,0.0,96,2.925523429189232,4.374424168947154,0.6189288569863284,-2.409104108810425,-0.6931470632553101,0.726696252822876,-5.334627439055947,-3.6905326198763726,0.7919023319413739,0.9098138820200901
7,-1.9122093170466645,-3.092199517058093,0.02,54,2.5973600468212106,3.667959001681819,0.518260015533755,-1.2051259279251099,-0.2727319598197937,0.4539479613304138,-3.8024859017306314,-1.9122093170466645,0.710286384672538,0.3455182860972546
8,-3.6931226801104424,-4.545046572256611,0.0,96,2.925384904787352,4.373984139240443,0.6188512115817083,-2.412040948867798,-0.6931471824645996,0.7269309163093567,-5.337425777361204,-3.6931226801104424,0.7923792051045933,0.909263127677156
9,-1.6837965769931864,-2.3174172302899643,0.17,32,2.3507316359291055,3.4040228962819303,0.4853403729700087,-0.8299778699874878,-0.17199833691120148,0.7443533539772034,-3.180709543765542,-1.6837965769931864,0.863292313475578,0.19668798128264803
10,-2.270949103579568,-4.564759159072456,0.0,54,2.86236320373656,4.199689959523109,0.5905457204347847,-2.5161237716674805,-0.6439577341079712,0.7167196869850159,-5.378486980172412,-2.270949103579568,0.8137278210999564,0.7358454560495398
11,-1.652252947721671,-2.2421771535131327,0.22,32,2.3195605928694216,3.355940313556465,0.4769040134297167,-0.9105094075202942,-0.20274858176708221,0.8638091683387756,-3.2300700441991297,-1.652252947721671,0.9878928906859968,0.18182020869978568
12,-1.693452885751068,-2.228551922689189,0.27,32,2.292023845118541,3.298640369101755,0.4686855784485588,-1.0339078903198242,-0.2693398594856262,0.9612681865692139,-3.3259317819299876,-1.693452885751068,1.0973798592407986,0.17030480037094287
13,-1.690390716979237,-2.1563743132163395,0.33,95,2.2618734115661563,3.2409456464781616,0.4606718389797263,-1.1224745512008667,-0.19161741435527802,1.0772660970687866,-3.384347965598244,-1.690390716979237,1.2279736523819047,0.1589576499014768
14,-1.8129313541929646,-2.2774982373033055,0.42,95,2.2357974537328356,3.20009238953468,0.45488237574902457,-1.2768768072128296,-0.2850204110145569,1.0939288139343262,-3.512674128325331,-1.8129313541929646,1.2351758910220254,0.14993272824600262
15,-0.9733219219439184,-2.648497412781478,1.0,75,0.4396782296425078,1.0123550258055443,0.13214787576460504,-3.3588943481445312,-0.6931471824645996,1.1530078649520874,-3.7985724424844953,-0.9733219219439184,1.1500750297030171,0.01
16,-1.636733118987057,-2.263908293050063,0.22,32,2.3297511852091755,3.374320124346355,0.47975756197920627,-0.8845850229263306,-0.18344280123710632,0.8226469159126282,-3.214336307228227,-1.636733118987057,0.950428014178164,0.18645473406666715
17,-1.9157337411958704,-2.4077600383842483,0.13,95,2.3894550590280215,3.4568022144697252,0.49232304747041444,-0.8423538208007812,-0.2227339893579483,0.7035285830497742,-3.2318088778916514,-1.9157337411958704,0.8240488395074028,0.21469862576072754
18,-1.6897909240206592,-2.1818802568869318,0.31,32,2.2743705693337755,3.263282440872355,0.46360025313585157,-1.0756293535232544,-0.20846852660179138,1.0205448865890503,-3.3499998718950588,-1.6897909240206592,1.1681196150081268,0.16348914343401263
19,-1.6900072237428099,-2.179065956286703,0.31,32,2.273508106898431,3.26166351664703,0.4633748076450949,-1.0770161151885986,-0.2055661678314209,1.0238585472106934,-3.3505242505482475,-1.6900072237428099,1.1714582942615444,0.163166796305456
20,-1.6897231125729986,-2.176833724007378,0.31,32,2.272992775987528,3.260702076764663,0.4632407659662238,-1.0774513483047485,-0.20298965275287628,1.0260109901428223,-3.350444153498553,-1.6897231125729986,1.1736104294911753,0.1629747252067143
21,-1.7169244097711946,-2.2284150879090454,0.39,95,2.250299623530923,3.2220236100630903,0.4581324951691341,-1.1989719867706299,-0.22716253995895386,1.0800952911376953,-3.449271649193584,-1.7169244097711946,1.2208565612845386,0.15490344075819004
22,-1.6911382096903849,-2.173425525653432,0.28,32,2.2776227806916425,3.269424066679873,0.4644494648009018,-1.052995204925537,-0.22219307720661163,1.013024926185608,-3.330618054162522,-1.6911382096903849,1.1571925285090903,0.1646941301539509
23,-1.6914844149925026,-2.1750512717968844,0.28,32,2.2779803500125353,3.2701082939861896,0.4645478397366542,-1.0530080795288086,-0.22404329478740692,1.011958122253418,-3.3309884054014627,-1.6914844149925026,1.1559371336045783,0.16482693124388828
