step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_size
0,-1.1120689078766275,-3.009457314323922,0.791,829,2.145573065964422,4.178051437679231,0.5937946804280175,-2.4712491035461426,-0.021561622619628906,1.5354129076004028,-4.616822197662585,-1.1120689078766275,1.607364883338663,5.0
1,-1.135415828989681,-3.077942149678642,0.062,976,3.227800000215493,4.980053145862559,0.6617618733490401,-0.6008811593055725,-0.004658685997128487,0.33423954248428345,-3.828681168919973,-1.135415828989681,0.7507390192413309,29.74136121495401
2,-1.713310571247761,-3.413660795451122,0.022,976,3.538007813189043,5.170632426911247,0.6757292279828798,-0.5832245349884033,-0.020977849140763283,0.20370662212371826,-4.121232359543306,-1.713310571247761,0.707571564092184,45.34862818228629
3,-1.800944126161369,-3.4564531755246226,0.017,976,3.600078177542634,5.234773433648397,0.6789428040773182,-0.5619816780090332,-0.013690780848264694,0.19323325157165527,-4.1620598770186525,-1.800944126161369,0.70560670149403,49.23427670606418
4,-1.4207571708572648,-3.297269819772441,0.028,976,3.421176182131685,5.102301112984715,0.6700969766486059,-0.5957992076873779,-0.01050619501620531,0.2572750151157379,-4.016975382119819,-1.4207571708572648,0.7197055623473779,38.784275560499225
5,-1.291520232216705,-3.2144808795155333,0.039,976,3.3517868053968023,5.059252696011612,0.6670012123362716,-0.5910480618476868,-0.008432736620306969,0.2757057249546051,-3.942834810972117,-1.291520232216705,0.7283539314565838,35.299710391533985
6,-1.7151263273979271,-3.4143851948181307,0.022,976,3.541115406471749,5.172366977093571,0.6758834573837701,-0.5805951952934265,-0.019048849120736122,0.20291168987751007,-4.121710606349145,-1.7151263273979271,0.7073254115310145,45.5362426454388
7,-0.8643125996742534,-2.7266219665661913,0.247,976,2.8699933447891275,4.810010700264175,0.6477827562001834,-0.8270754218101501,-0.02103457972407341,0.7533571720123291,-3.697068764406944,-0.8643125996742534,0.9704467978407528,17.606460625015632
8,-1.7149499934357022,-3.4142814394831476,0.022,976,3.5406644082412355,5.172115611269594,0.6758612352967954,-0.5809802412986755,-0.019330104812979698,0.20301707088947296,-4.121644638099544,-1.7149499934357022,0.7073631986163964,45.508983087051156
9,-1.4199011935408035,-2.6444652092994367,0.53,392,2.5367519441596476,4.494850048300731,0.6291587689027074,-1.5156594514846802,-0.02086707390844822,1.3274985551834106,-4.0524113405864,-1.4199011935408035,1.4079461312869637,10.240112204898741
10,-1.3560271635972874,-3.253899519932792,0.032,976,3.3848825738352497,5.079917572786834,0.6684519595962257,-0.5891168117523193,-0.009450365789234638,0.2590295374393463,-3.973999413200352,-1.3560271635972874,0.7200998932675602,36.925684188310555
11,-1.3671913581809418,-2.618757451585417,0.474,392,2.603929392269125,4.564483794684176,0.6339496738850744,-1.3292635679244995,-0.016657454892992973,1.2209923267364502,-3.9331929658150875,-1.3671913581809418,1.3144355142296704,11.468324109338093
